campID	commID	donorID
6169	16089	120830
5233	12165	120831
6169	16089	120831
7006	19905	120831
7075	20077	120831
7213	20414	120831
7244	20511	120831
7345	20689	120831
5233	12165	120832
6169	16089	120832
7006	19905	120832
7075	20077	120832
7213	20414	120832
7244	20511	120832
7345	20686	120832
5233	12165	120833
6169	16089	120833
7006	19905	120833
7075	20077	120833
7213	20414	120833
7244	20511	120833
5233	12165	120834
5233	12165	120835
6169	16089	120835
7006	19905	120835
7075	20077	120835
7213	20414	120835
7244	20511	120835
7345	20686	120835
6169	16089	120836
7006	19905	120836
7075	20077	120836
7244	20511	120836
7345	20689	120836
7345	20689	120837
5233	12165	120838
6169	16089	120838
7006	19905	120838
7075	20077	120838
7213	20414	120838
7244	20511	120838
7345	20686	120838
5233	12165	120839
6169	16089	120839
7006	19905	120839
7075	20077	120839
7213	20414	120839
7244	20511	120839
7345	20689	120839
5233	12165	120840
6169	16089	120840
7006	19905	120840
7075	20077	120840
7213	20414	120840
7244	20511	120840
7345	20686	120840
5233	12165	120841
6169	16089	120841
7006	19905	120841
7075	20077	120841
7213	20414	120841
7244	20511	120841
7345	20689	120841
5233	12165	120842
6169	16089	120842
7006	19905	120842
7075	20077	120842
7213	20414	120842
7244	20511	120842
7345	20686	120842
5233	12165	120843
6169	16089	120843
7006	19905	120843
7075	20077	120843
7213	20414	120843
7244	20511	120843
7345	20689	120843
5233	12165	120844
6169	16089	120844
7006	19905	120844
7075	20077	120844
7213	20414	120844
7244	20511	120844
7345	20689	120844
5233	12165	120845
6169	16089	120845
7006	19905	120845
7075	20077	120845
7213	20414	120845
7244	20511	120845
7345	20689	120845
5233	12165	120846
6169	16089	120846
5233	12165	120847
6169	16089	120848
5233	12165	120849
5233	12165	120850
6169	16089	120850
7006	19905	120850
7075	20077	120850
7244	20511	120850
7345	20686	120850
5233	12165	120851
7006	19905	120851
7075	20077	120851
7213	20414	120851
7244	20511	120851
7345	20689	120851
5233	12165	120852
6169	16089	120852
7006	19905	120852
7075	20077	120852
7213	20414	120852
7244	20511	120852
7345	20689	120852
5233	12165	120853
6169	16089	120853
7006	19905	120853
7075	20077	120853
7213	20414	120853
7244	20511	120853
7345	20689	120853
5233	12165	120854
6169	16089	120854
7006	19905	120854
7075	20077	120854
7213	20414	120854
7244	20511	120854
7345	20689	120854
5233	12165	120855
6169	16089	120855
7006	19905	120855
7075	20077	120855
7213	20414	120855
7244	20511	120855
7345	20689	120855
5233	12165	120856
6169	16089	120856
7006	19905	120856
7075	20077	120856
7213	20414	120856
7244	20511	120856
7345	20686	120856
5233	12165	120857
6169	16089	120857
7006	19905	120857
7075	20077	120857
7213	20414	120857
7244	20511	120857
7345	20686	120857
5233	12165	120858
6169	16089	120858
7006	19905	120858
7075	20077	120858
7213	20414	120858
7244	20511	120858
7345	20689	120858
5233	12165	120859
6169	16089	120859
7006	19905	120859
7075	20077	120859
7213	20414	120859
7244	20511	120859
7345	20689	120859
5233	12165	120860
6169	16089	120860
7006	19905	120860
7075	20077	120860
7213	20414	120860
7244	20511	120860
7345	20689	120860
5233	12165	120861
6169	16089	120861
7006	19905	120861
7075	20077	120861
7213	20414	120861
7244	20511	120861
7345	20689	120861
6169	16089	120862
7006	19905	120862
7075	20077	120862
7244	20511	120862
7345	20686	120862
5233	12165	120863
6169	16089	120863
7006	19905	120863
7075	20077	120863
7213	20414	120863
7244	20511	120863
7345	20689	120863
7006	19905	120864
7075	20077	120864
7213	20414	120864
7244	20511	120864
7345	20686	120864
6169	16089	120865
7006	19905	120865
7075	20077	120865
7244	20511	120865
7345	20686	120865
6169	16089	120866
7006	19905	120866
7075	20077	120866
7244	20511	120866
7345	20686	120866
5233	12165	120867
6169	16089	120867
7006	19905	120867
7075	20077	120867
7213	20414	120867
7244	20511	120867
7345	20686	120867
5233	12165	120868
6169	16089	120868
7006	19905	120868
7075	20077	120868
7213	20414	120868
7244	20511	120868
7345	20689	120868
5233	12165	120869
6169	16089	120869
7006	19905	120869
5233	12165	120870
6169	16089	120870
5233	12165	120871
6169	16089	120871
7006	19905	120871
7075	20077	120871
7213	20414	120871
7244	20511	120871
7345	20689	120871
5233	12165	120872
6169	16089	120872
7006	19905	120872
7075	20077	120872
7213	20414	120872
7244	20511	120872
7345	20686	120872
5233	12165	120873
6169	16089	120873
7006	19905	120873
7075	20077	120873
7213	20414	120873
7244	20511	120873
7345	20689	120873
5233	12165	120874
6169	16089	120874
7006	19905	120874
7075	20077	120874
7213	20414	120874
7244	20511	120874
7345	20689	120874
5233	12165	120875
6169	16089	120875
7006	19905	120875
7075	20077	120875
7213	20414	120875
7244	20511	120875
7345	20689	120875
5233	12165	120876
6169	16089	120876
7006	19905	120876
7075	20077	120876
7213	20414	120876
7244	20511	120876
7345	20689	120876
5233	12165	120877
6169	16089	120877
7006	19905	120877
7075	20077	120877
7213	20414	120877
7244	20511	120877
7345	20686	120877
5233	12165	120878
6169	16089	120878
7006	19905	120878
7075	20077	120878
7213	20414	120878
7244	20511	120878
7345	20689	120878
5233	12165	120879
6169	16089	120879
7006	19905	120879
7075	20077	120879
7213	20414	120879
7244	20511	120879
7345	20686	120879
7345	20686	120880
5233	12165	120881
6169	16089	120881
7006	19905	120881
7075	20077	120881
7213	20414	120881
7244	20511	120881
5233	12165	120882
6169	16089	120882
5233	12165	120883
6169	16089	120883
7345	20686	120884
5233	12165	120885
6169	16089	120885
7006	19905	120885
7075	20077	120885
7244	20511	120885
7345	20689	120885
5233	12165	120886
6169	16089	120886
7006	19905	120886
5233	12165	120887
6169	16089	120887
7006	19905	120887
7075	20077	120887
7213	20414	120887
7244	20511	120887
7345	20686	120887
5233	12165	120888
6169	16089	120888
7006	19905	120888
7075	20077	120888
7244	20511	120888
7345	20689	120888
5233	12165	120889
5233	12165	120890
6169	16089	120890
7006	19905	120890
7075	20077	120890
7213	20414	120890
7244	20511	120890
7345	20689	120890
5233	12165	120891
6169	16089	120891
7006	19905	120891
7075	20077	120891
7213	20414	120891
7244	20511	120891
7345	20686	120891
5233	12165	120892
6169	16089	120892
7006	19905	120892
7075	20077	120892
7213	20414	120892
7244	20511	120892
7345	20689	120892
5233	12165	120893
6169	16089	120893
7213	20414	120893
5233	12165	120894
6169	16089	120894
7006	19905	120894
7075	20077	120894
7213	20414	120894
7244	20511	120894
7345	20686	120894
5233	12165	120895
6169	16089	120895
7006	19905	120895
7075	20077	120895
7213	20414	120895
7244	20511	120895
7345	20689	120895
5233	12165	120896
6169	16089	120896
7006	19905	120896
7075	20077	120896
7213	20414	120896
7244	20511	120896
7345	20689	120896
5233	12165	120897
6169	16089	120897
7006	19905	120897
5233	12165	120898
6169	16089	120898
7006	19905	120898
5233	12165	120899
6169	16089	120899
7006	19905	120899
7075	20077	120899
7213	20414	120899
7244	20511	120899
7345	20686	120899
5233	12165	120900
6169	16089	120900
7006	19905	120900
7075	20077	120900
7213	20414	120900
7244	20511	120900
7345	20689	120900
6169	16089	120901
7006	19905	120901
7075	20077	120901
7244	20511	120901
7345	20689	120901
5233	12165	120902
6169	16089	120902
7006	19905	120902
7075	20077	120902
7213	20414	120902
7244	20511	120902
7345	20689	120902
5233	12165	120903
6169	16089	120903
7006	19905	120903
7075	20077	120903
7213	20414	120903
7244	20511	120903
7345	20686	120903
5233	12165	120904
6169	16089	120904
7006	19905	120904
7075	20077	120904
7213	20414	120904
7244	20511	120904
7345	20689	120904
5233	12165	120905
6169	16089	120905
7006	19905	120905
7075	20077	120905
7213	20414	120905
7244	20511	120905
7345	20686	120905
5233	12165	120906
6169	16089	120906
7006	19905	120906
7075	20077	120906
7213	20414	120906
7244	20511	120906
7345	20689	120906
5233	12165	120907
6169	16089	120907
7006	19905	120907
7075	20077	120907
7213	20414	120907
7244	20511	120907
7345	20689	120907
5233	12165	120908
6169	16089	120908
7213	20414	120908
5233	12165	120909
6169	16089	120909
5233	12165	120910
6169	16089	120910
7006	19905	120910
7075	20077	120910
5233	12165	120911
6169	16089	120911
7006	19905	120911
7075	20077	120911
7213	20414	120911
7244	20511	120911
7345	20686	120911
5233	12165	120912
6169	16089	120912
5233	12165	120913
6169	16089	120913
7006	19905	120913
7075	20077	120913
7213	20414	120913
7244	20511	120913
7345	20686	120913
6169	16089	120914
7006	19905	120914
7075	20077	120914
5233	12165	120915
6169	16089	120915
7006	19905	120915
7075	20077	120915
7213	20414	120915
7244	20511	120915
7345	20689	120915
5233	12165	120916
6169	16089	120916
7006	19905	120916
7075	20077	120916
7213	20414	120916
7244	20511	120916
6169	16089	120917
5233	12165	120918
6169	16089	120918
7006	19905	120918
7075	20077	120918
7213	20414	120918
7244	20511	120918
7345	20686	120918
5233	12165	120919
6169	16089	120919
7006	19905	120919
7075	20077	120919
7213	20414	120919
7244	20511	120919
7345	20686	120919
5233	12165	120920
6169	16089	120920
7006	19905	120920
7075	20077	120920
7213	20414	120920
7244	20511	120920
7345	20686	120920
5233	12165	120921
6169	16089	120921
7006	19905	120921
7075	20077	120921
7213	20414	120921
7244	20511	120921
5233	12165	120922
6169	16089	120922
5233	12165	120923
6169	16089	120924
5233	12165	120925
6169	16089	120925
7006	19905	120925
7075	20077	120925
7213	20414	120925
7244	20511	120925
5233	12165	120926
6169	16089	120926
7006	19905	120926
7075	20077	120926
7213	20414	120926
7244	20511	120926
7345	20689	120926
5233	12165	120927
6169	16089	120927
7006	19905	120927
7075	20077	120927
7213	20414	120927
7244	20511	120927
7345	20689	120927
5233	12165	120928
5233	12165	120929
6169	16089	120929
7006	19905	120929
7075	20077	120929
7213	20414	120929
5233	12165	120930
6169	16089	120930
7006	19905	120930
7075	20077	120930
7345	20689	120931
5233	12165	120932
6169	16089	120932
7006	19905	120932
7075	20077	120932
7213	20414	120932
7244	20511	120932
7345	20686	120932
5233	12165	120933
5233	12165	120934
6169	16089	120934
7006	19905	120934
7075	20077	120934
7213	20414	120934
7244	20511	120934
7345	20689	120934
5233	12165	120935
6169	16089	120935
7006	19905	120935
7075	20077	120935
7213	20414	120935
7244	20511	120935
7345	20686	120935
5233	12165	120936
6169	16089	120936
7006	19905	120936
7075	20077	120936
7213	20414	120936
7244	20511	120936
7345	20686	120936
5233	12165	120937
5233	12165	120938
6169	16089	120938
7006	19905	120938
7075	20077	120938
7213	20414	120938
7244	20511	120938
7345	20686	120938
5233	12165	120939
6169	16089	120939
7006	19905	120939
7075	20077	120939
7213	20414	120939
7244	20511	120939
7345	20686	120939
5233	12165	120940
6169	16089	120940
7006	19905	120940
7075	20077	120940
7213	20414	120940
7244	20511	120940
7345	20686	120940
5233	12165	120941
6169	16089	120941
7006	19905	120941
7075	20077	120941
7213	20414	120941
7244	20511	120941
7345	20689	120941
5233	12165	120942
6169	16089	120942
7006	19905	120942
7075	20077	120942
5233	12165	120943
6169	16089	120943
7006	19905	120943
7075	20077	120943
7213	20414	120943
7244	20511	120943
7345	20686	120943
5233	12165	120944
6169	16089	120944
7006	19905	120944
7075	20077	120944
7244	20511	120944
7345	20686	120944
5233	12165	120945
6169	16089	120945
7006	19905	120945
7075	20077	120945
7213	20414	120945
7244	20511	120945
7345	20689	120945
5233	12165	120946
6169	16089	120946
7006	19905	120946
7075	20077	120946
7213	20414	120946
7244	20511	120946
7345	20686	120946
5233	12165	120947
6169	16089	120947
7006	19905	120947
7075	20077	120947
7213	20414	120947
7244	20511	120947
7345	20689	120947
5233	12165	120948
6169	16089	120948
7006	19905	120948
7075	20077	120948
7213	20414	120948
7244	20511	120948
7345	20689	120948
5233	12165	120949
6169	16089	120949
7006	19905	120949
7075	20077	120949
7213	20414	120949
7244	20511	120949
7345	20686	120949
6169	16089	120950
7006	19905	120950
7075	20077	120950
7244	20511	120950
7345	20689	120950
5233	12165	120951
6169	16089	120951
7006	19905	120951
7075	20077	120951
7213	20414	120951
7244	20511	120951
7345	20686	120951
5233	12165	120952
6169	16089	120952
7006	19905	120952
5233	12165	120953
6169	16089	120953
7006	19905	120953
7075	20077	120953
7213	20414	120953
7244	20511	120953
7345	20686	120953
5233	12165	120954
6169	16089	120954
7006	19905	120954
7075	20077	120954
7213	20414	120954
7244	20511	120954
7345	20686	120954
5233	12165	120955
6169	16089	120955
7006	19905	120955
7075	20077	120955
5233	12165	120956
6169	16089	120956
5233	12165	120957
6169	16089	120957
7006	19905	120957
7075	20077	120957
7213	20414	120957
7244	20511	120957
7345	20689	120957
5233	12165	120958
6169	16089	120958
7006	19905	120958
7075	20077	120958
7213	20414	120958
7244	20511	120958
7345	20686	120958
6169	16089	120959
7006	19905	120959
7075	20077	120959
5233	12165	120960
6169	16089	120960
7006	19905	120960
7075	20077	120960
7213	20414	120960
7244	20511	120960
7345	20686	120960
5233	12165	120961
6169	16089	120961
7006	19905	120961
7075	20077	120961
7213	20414	120961
7244	20511	120961
7345	20686	120961
5233	12165	120962
5233	12165	120963
6169	16089	120963
7006	19905	120963
7075	20077	120963
7213	20414	120963
7244	20511	120963
7345	20689	120963
5233	12165	120964
6169	16089	120964
7006	19905	120964
7075	20077	120964
7213	20414	120964
7244	20511	120964
7345	20689	120964
5233	12165	120965
5233	12165	120966
6169	16089	120966
7006	19905	120966
7075	20077	120966
7213	20414	120966
7244	20511	120966
7345	20686	120966
5233	12165	120967
6169	16089	120967
7006	19905	120967
7075	20077	120967
7213	20414	120967
7244	20511	120967
7345	20686	120967
5233	12165	120968
6169	16089	120968
7006	19905	120968
7075	20077	120968
7213	20414	120968
7244	20511	120968
7345	20686	120968
6169	16089	120969
7006	19905	120969
7075	20077	120969
7244	20511	120969
7345	20686	120969
5233	12165	120970
6169	16089	120970
7006	19905	120970
7075	20077	120970
7213	20414	120970
7244	20511	120970
7345	20689	120970
5233	12165	120971
6169	16089	120971
7006	19905	120971
7075	20077	120971
7213	20414	120971
7244	20511	120971
7345	20689	120971
5233	12165	120972
6169	16089	120972
7006	19905	120972
7075	20077	120972
7213	20414	120972
7244	20511	120972
7345	20689	120972
5233	12165	120973
6169	16089	120973
7006	19905	120973
7075	20077	120973
7213	20414	120973
7244	20511	120973
7345	20686	120973
5233	12165	120974
6169	16089	120974
7006	19905	120974
7075	20077	120974
7213	20414	120974
7244	20511	120974
7345	20686	120974
7345	20686	120975
5233	12165	120976
6169	16089	120976
5233	12165	120977
6169	16089	120977
7006	19905	120977
7075	20077	120977
7213	20414	120977
7244	20511	120977
7345	20686	120977
5233	12165	120978
6169	16089	120978
7006	19905	120978
7075	20077	120978
7213	20414	120978
7244	20511	120978
7345	20689	120978
5233	12165	120979
6169	16089	120979
7006	19905	120979
7075	20077	120979
7213	20414	120979
7244	20511	120979
7345	20686	120979
5233	12165	120980
6169	16089	120980
7006	19905	120980
7075	20077	120980
7213	20414	120980
7244	20511	120980
7345	20686	120980
7006	19905	120981
7075	20077	120981
7213	20414	120981
7244	20511	120981
7345	20686	120981
5233	12165	120982
6169	16089	120982
7345	20689	120983
5233	12165	120984
6169	16089	120984
7006	19905	120984
7075	20077	120984
7213	20414	120984
7244	20511	120984
7345	20686	120984
5233	12165	120985
6169	16089	120985
7006	19905	120985
7075	20077	120985
7213	20414	120985
7244	20511	120985
7345	20686	120985
5233	12165	120986
6169	16089	120986
7006	19905	120986
7075	20077	120986
7213	20414	120986
7244	20511	120986
7345	20689	120986
5233	12165	120987
6169	16089	120987
7006	19905	120987
7075	20077	120987
7213	20414	120987
7244	20511	120987
7345	20686	120987
5233	12165	120988
6169	16089	120988
7006	19905	120988
7075	20077	120988
7213	20414	120988
7244	20511	120988
7345	20689	120988
5233	12165	120989
6169	16089	120989
7006	19905	120989
7075	20077	120989
7213	20414	120989
7244	20511	120989
5233	12165	120990
6169	16089	120990
7006	19905	120990
7075	20077	120990
7213	20414	120990
7244	20511	120990
7345	20686	120990
5233	12165	120991
6169	16089	120991
7006	19905	120991
7075	20077	120991
7213	20414	120991
7244	20511	120991
7345	20689	120991
5233	12165	120992
6169	16089	120992
7006	19905	120992
7075	20077	120992
7244	20511	120992
7345	20689	120992
5233	12165	120993
5233	12165	120994
6169	16089	120994
5233	12165	120995
6169	16089	120995
7006	19905	120995
7075	20077	120995
7213	20414	120995
7244	20511	120995
7345	20686	120995
5233	12165	120996
6169	16089	120996
7006	19905	120996
7075	20077	120996
7213	20414	120996
7244	20511	120996
7345	20689	120996
5233	12165	120997
6169	16089	120997
7006	19905	120997
7075	20077	120997
7213	20414	120997
7244	20511	120997
7345	20689	120997
5233	12165	120998
6169	16089	120998
7213	20414	120998
5233	12165	120999
6169	16089	120999
5233	12165	121000
6169	16089	121000
5233	12165	121001
6169	16089	121001
5233	12165	121002
6169	16089	121002
7006	19905	121002
6169	16089	121003
6169	16089	121004
7006	19905	121004
7075	20077	121004
7213	20414	121004
7244	20511	121004
5233	12165	121005
6169	16089	121005
7006	19905	121005
7075	20077	121005
7244	20511	121005
7345	20686	121005
6169	16089	121006
7345	20686	121007
5233	12165	121008
6169	16089	121008
7006	19905	121008
7075	20077	121008
7213	20414	121008
7244	20511	121008
7345	20686	121008
5233	12165	121009
6169	16089	121009
7006	19905	121009
7075	20077	121009
7213	20414	121009
7244	20511	121009
7345	20686	121009
5233	12165	121010
6169	16089	121010
7006	19905	121010
7075	20077	121010
7213	20414	121010
7244	20511	121010
7345	20686	121010
5233	12165	121011
7006	19905	121011
7075	20077	121011
7213	20414	121011
7244	20511	121011
7345	20686	121011
5233	12165	121012
5233	12165	121013
6169	16089	121013
7006	19905	121013
7075	20077	121013
7213	20414	121013
7244	20511	121013
7345	20686	121013
5233	12165	121014
6169	16089	121014
7006	19905	121014
7075	20077	121014
7213	20414	121014
7244	20511	121014
7345	20689	121014
5233	12165	121015
6169	16089	121015
5233	12165	121016
6169	16089	121016
7006	19905	121016
7075	20077	121016
7213	20414	121016
7244	20511	121016
7345	20689	121016
5233	12165	121017
6169	16089	121017
7006	19905	121017
7075	20077	121017
7213	20414	121017
7244	20511	121017
7345	20686	121017
5233	12165	121018
6169	16089	121018
7006	19905	121018
7075	20077	121018
7213	20414	121018
7244	20511	121018
7345	20686	121018
5233	12165	121019
6169	16089	121019
7006	19905	121019
7075	20077	121019
7213	20414	121019
7244	20511	121019
7345	20686	121019
5233	12165	121020
6169	16089	121020
7006	19905	121020
7075	20077	121020
7213	20414	121020
7244	20511	121020
7345	20686	121020
5233	12165	121021
6169	16089	121021
7006	19905	121021
5233	12165	121022
7006	19905	121022
7075	20077	121022
7213	20414	121022
7244	20511	121022
7345	20686	121022
5233	12165	121023
6169	16089	121023
7006	19905	121023
7075	20077	121023
7213	20414	121023
7244	20511	121023
7345	20689	121023
5233	12165	121024
6169	16089	121024
7006	19905	121024
7075	20077	121024
7213	20414	121024
7244	20511	121024
7345	20689	121024
5233	12165	121025
6169	16089	121025
5233	12165	121027
6169	16089	121027
7006	19905	121027
7075	20077	121027
7213	20414	121027
7244	20511	121027
7345	20686	121027
5233	12165	121028
5233	12165	121029
6169	16089	121029
7006	19905	121029
7075	20077	121029
7213	20414	121029
7244	20511	121029
7345	20689	121029
5233	12165	121030
6169	16089	121030
7006	19905	121030
7075	20077	121030
7213	20414	121030
7244	20511	121030
7345	20686	121030
7345	20689	121031
5233	12165	121032
6169	16089	121032
5233	12165	121033
6169	16089	121033
7006	19905	121033
7075	20077	121033
7213	20414	121033
7244	20511	121033
7345	20686	121033
6169	16088	121034
5233	12165	121035
7006	19905	121035
7075	20077	121035
7213	20414	121035
7244	20511	121035
7345	20689	121035
5233	12165	121036
6169	16089	121036
7006	19905	121036
5233	12165	121037
6169	16089	121037
7006	19905	121037
7075	20077	121037
7213	20414	121037
7244	20511	121037
7345	20686	121037
5233	12165	121038
6169	16089	121038
7006	19905	121038
5233	12165	121039
6169	16089	121039
7006	19905	121039
7075	20077	121039
7244	20511	121039
7345	20686	121039
5233	12165	121040
6169	16089	121040
7006	19905	121040
7075	20077	121040
7213	20414	121040
7244	20511	121040
7345	20686	121040
5233	12165	121041
6169	16089	121041
7006	19905	121041
7075	20077	121041
7213	20414	121041
7244	20511	121041
7345	20689	121041
5233	12165	121042
6169	16089	121042
7006	19905	121042
7075	20077	121042
7213	20414	121042
7244	20511	121042
7345	20686	121042
5233	12165	121043
6169	16089	121043
7006	19905	121043
7075	20077	121043
7213	20414	121043
7244	20511	121043
7345	20686	121043
6169	16089	121044
5233	12165	121045
6169	16089	121045
7006	19905	121045
7075	20077	121045
7213	20414	121045
7244	20511	121045
7345	20689	121045
5233	12165	121046
6169	16089	121046
7006	19905	121046
7075	20077	121046
7213	20414	121046
7244	20511	121046
7345	20689	121046
5233	12165	121047
6169	16089	121047
5233	12165	121048
6169	16089	121048
7006	19905	121048
7075	20077	121048
7213	20414	121048
7244	20511	121048
7345	20689	121048
5233	12165	121049
6169	16089	121049
7006	19905	121049
7075	20077	121049
7213	20414	121049
7244	20511	121049
7345	20686	121049
5233	12165	121050
6169	16089	121050
7006	19905	121050
7075	20077	121050
6169	16089	121051
5233	12165	121052
5233	12165	121053
6169	16089	121053
7006	19905	121053
7075	20077	121053
7213	20414	121053
7244	20511	121053
7345	20686	121053
5233	12165	121054
6169	16089	121054
7006	19905	121054
7075	20077	121054
7213	20414	121054
7244	20511	121054
7345	20689	121054
5233	12165	121055
6169	16089	121055
7006	19905	121055
7075	20077	121055
7213	20414	121055
7244	20511	121055
7345	20686	121055
5233	12165	121056
6169	16089	121056
7006	19905	121056
7075	20077	121056
7213	20414	121056
7244	20511	121056
7345	20689	121056
5233	12165	121057
6169	16089	121057
7006	19905	121057
7075	20077	121057
7213	20414	121057
7244	20511	121057
7345	20686	121057
5233	12165	121058
6169	16089	121058
7006	19905	121058
7075	20077	121058
7213	20414	121058
7244	20511	121058
7345	20689	121058
5233	12165	121059
6169	16089	121059
7006	19905	121059
7075	20077	121059
7213	20414	121059
7244	20511	121059
7345	20686	121059
5233	12165	121060
5233	12165	121061
6169	16089	121061
7006	19905	121061
7075	20077	121061
7244	20511	121061
7345	20689	121061
5233	12165	121062
6169	16089	121062
7006	19905	121062
7075	20077	121062
7213	20414	121062
7244	20511	121062
7345	20686	121062
5233	12165	121063
6169	16089	121063
7006	19905	121063
7075	20077	121063
7244	20511	121063
7345	20686	121063
5233	12165	121064
6169	16089	121064
7006	19905	121064
7075	20077	121064
7213	20414	121064
7244	20511	121064
7345	20689	121064
5233	12165	121065
6169	16089	121065
7006	19905	121065
7075	20077	121065
7213	20414	121065
7244	20511	121065
7345	20689	121065
5233	12165	121066
6169	16089	121066
7006	19905	121066
7075	20077	121066
7213	20414	121066
7244	20511	121066
7345	20689	121066
5233	12165	121067
6169	16089	121067
7006	19905	121067
7075	20077	121067
7213	20414	121067
7244	20511	121067
7345	20686	121067
7345	20686	121068
5233	12165	121069
5233	12165	121070
6169	16089	121070
7006	19905	121070
7075	20077	121070
7213	20414	121070
7244	20511	121070
7345	20686	121070
5233	12165	121071
6169	16089	121071
7006	19905	121071
7075	20077	121071
7213	20414	121071
7244	20511	121071
7345	20686	121071
6169	16089	121072
5233	12165	121073
6169	16089	121073
7006	19905	121073
7075	20077	121073
7213	20414	121073
7244	20511	121073
7345	20689	121073
5233	12165	121074
6169	16089	121074
7006	19905	121074
7075	20077	121074
7213	20414	121074
7244	20511	121074
7345	20686	121074
5233	12165	121075
6169	16089	121075
7006	19905	121075
7075	20077	121075
7213	20414	121075
7244	20511	121075
7345	20689	121075
5233	12165	121076
5233	12165	121077
6169	16089	121077
7006	19905	121077
7075	20077	121077
7244	20511	121077
7345	20689	121077
5233	12165	121078
6169	16089	121078
7006	19905	121078
7075	20077	121078
7213	20414	121078
7244	20511	121078
7345	20689	121078
5233	12165	121079
6169	16089	121079
7006	19905	121079
7075	20077	121079
7213	20414	121079
7244	20511	121079
7345	20689	121079
5233	12165	121080
6169	16089	121080
7006	19905	121080
7075	20077	121080
7213	20414	121080
7244	20511	121080
7345	20689	121080
5233	12165	121081
6169	16089	121081
7006	19905	121081
7075	20077	121081
7213	20414	121081
7244	20511	121081
7345	20686	121081
6169	16089	121082
7006	19905	121082
7075	20077	121082
7244	20511	121082
7345	20686	121082
7345	20689	121083
5233	12165	121084
6169	16089	121084
7006	19905	121084
7075	20077	121084
7213	20414	121084
7244	20511	121084
7345	20689	121084
7345	20689	121085
5233	12165	121086
6169	16089	121086
7006	19905	121086
7075	20077	121086
7213	20414	121086
7244	20511	121086
7345	20689	121086
5233	12165	121087
5233	12165	121088
6169	16089	121088
7006	19905	121088
7075	20077	121088
7213	20414	121088
7244	20511	121088
7345	20689	121088
5233	12165	121089
6169	16089	121089
7006	19905	121089
7075	20077	121089
5233	12165	121090
6169	16089	121090
7006	19905	121090
7075	20077	121090
7213	20414	121090
7244	20511	121090
7345	20689	121090
6169	16089	121091
5233	12165	121092
6169	16089	121092
7006	19905	121092
7075	20077	121092
7213	20414	121092
7244	20511	121092
7345	20689	121092
5233	12165	121093
6169	16089	121093
7006	19905	121093
7075	20077	121093
7244	20511	121093
7345	20689	121093
5233	12165	121094
6169	16089	121094
7006	19905	121094
7075	20077	121094
7213	20414	121094
7244	20511	121094
7345	20689	121094
5233	12165	121095
5233	12165	121096
6169	16089	121096
7006	19905	121096
7075	20077	121096
7213	20414	121096
7244	20511	121096
7345	20686	121096
5233	12165	121097
6169	16089	121097
7006	19905	121097
7075	20077	121097
7213	20414	121097
7244	20511	121097
7345	20689	121097
5233	12165	121098
6169	16089	121098
5233	12165	121099
6169	16089	121099
7006	19905	121099
7075	20077	121099
7213	20414	121099
7244	20511	121099
7345	20689	121099
5233	12165	121100
6169	16089	121100
7006	19905	121100
7075	20077	121100
7213	20414	121100
7244	20511	121100
7345	20689	121100
5233	12165	121101
6169	16089	121101
7006	19905	121101
7075	20077	121101
7213	20414	121101
7244	20511	121101
7345	20689	121101
5233	12165	121102
6169	16089	121102
7006	19905	121102
7075	20077	121102
7244	20511	121102
7345	20689	121102
5233	12164	121103
6169	16089	121103
7006	19904	121103
7075	20076	121103
7213	20413	121103
7345	20685	121103
5233	12165	121104
6169	16089	121104
7006	19905	121104
7075	20077	121104
7213	20414	121104
7244	20511	121104
7345	20689	121104
5233	12165	121105
6169	16089	121105
7006	19905	121105
7075	20077	121105
7244	20511	121105
7345	20686	121105
5233	12165	121106
6169	16089	121106
7006	19905	121106
7075	20077	121106
7213	20414	121106
7244	20511	121106
7345	20686	121106
5233	12165	121107
6169	16089	121107
7006	19905	121107
7075	20077	121107
7213	20414	121107
7244	20511	121107
7345	20689	121107
5233	12165	121108
6169	16089	121108
7213	20414	121108
7345	20686	121109
5233	12165	121110
6169	16089	121110
7006	19905	121110
7075	20077	121110
7213	20414	121110
7244	20511	121110
7345	20686	121110
5233	12165	121111
6169	16089	121111
7006	19905	121111
7075	20077	121111
7213	20414	121111
7244	20511	121111
7345	20686	121111
5233	12165	121112
6169	16089	121112
7006	19905	121112
7075	20077	121112
7213	20414	121112
7244	20511	121112
7345	20686	121112
5233	12165	121113
6169	16089	121113
7006	19905	121113
7075	20077	121113
7213	20414	121113
7244	20511	121113
7345	20689	121113
5233	12165	121114
6169	16089	121114
7006	19905	121114
7075	20077	121114
7213	20414	121114
7244	20511	121114
7345	20686	121114
5233	12165	121115
6169	16089	121115
7006	19905	121115
7075	20077	121115
7213	20414	121115
7244	20511	121115
7345	20686	121115
5233	12165	121116
6169	16089	121116
7006	19905	121116
7075	20077	121116
7213	20414	121116
7244	20511	121116
7345	20686	121116
5233	12165	121117
6169	16089	121117
7006	19905	121117
7075	20077	121117
7213	20414	121117
7244	20511	121117
7345	20686	121117
6169	16089	121118
7006	19905	121118
7075	20077	121118
7244	20511	121118
7345	20689	121118
5233	12165	121119
6169	16089	121119
7006	19905	121119
7075	20077	121119
7213	20414	121119
7244	20511	121119
7345	20689	121119
5233	12165	121120
6169	16089	121120
7006	19905	121120
7075	20077	121120
7213	20414	121120
7244	20511	121120
